X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,y
6.015445717847065,1.1274101445339648,2.122365324387756,5.447061838743831,-3.933432415508693,-0.7910881603916212,-4.430289969866146,4.91910878882597,3.686709767311889,5.664657346964777,5
7.6113197052931785,0.7611821651759512,-3.8279438819755374,0.3216210714637304,-4.212861234682068,-0.5342515207708483,6.2683272934285235,-3.2990618626835646,-4.702338273602135,2.4564507346204945,7
4.734407904609085,1.6916522552224076,-2.108379012038621,3.137794089889555,3.055373889772977,-0.8019121761262147,-3.323539639414495,3.7318670745673117,-4.456981761813526,-4.237042501354858,4
3.4732581261626794,-0.08621929436732548,3.1252501137305555,4.545324793509511,-6.886846610314651,2.808517652515007,5.9686754515642555,2.970949550592147,-2.184162437127701,4.8917193428132775,4
4.540510969724252,2.4156497007348747,7.39064673512558,2.8899312112193765,-5.069661318165522,-1.260627522453201,-6.0487805712977245,3.6315287225550725,6.255511718946071,2.4096345187956496,5
-2.697037752537245,-0.502338680842414,-4.048542015299315,-2.929622916009917,-4.989926419219212,-1.0977622614891311,-3.907493907276227,-3.4562910610051922,2.6490638817299312,2.703402954328907,0
-2.845488733131886,0.3325786897939908,2.8572873040055846,2.3007406771055847,-2.6941011333148452,1.6403924770721774,-5.6237410938931145,3.4405356916973173,-3.2662487442726107,-3.993053765973112,2
4.9240139381173265,0.06089864489969005,-3.8229851227558496,-2.89742852057997,-4.4779653351267985,2.03743362255356,4.956558305747633,-4.009185822360101,-5.1906954229282025,3.2227243619745276,7
4.733208046754342,-0.4575497031196536,4.765085847580546,2.0554615433096486,4.2773593992575565,0.720395545879594,-1.438979928792321,3.9746243464028703,2.515266659276123,3.0750616098680856,6
3.866676262632044,-2.137445409287416,-5.248616701914712,5.395056235340235,3.959374015322051,0.20367464760058895,-4.418608538379033,4.609474091179438,-5.259351958430469,-3.952267507443515,4
3.7112423493385793,-0.05359946461821784,6.276701252398867,-6.19129430453132,-5.77177098204041,2.1496600096583887,-5.672548975782447,2.721669297470466,2.185037836655063,0.7815920944261396,0
-2.961761404131834,-1.2671446012724898,4.930576728041358,3.1077646590371804,2.8640788478214585,-0.6812545920148665,-5.405103610516878,-3.753856366275723,4.0940340697534054,5.071541992613946,3
-2.422254077073097,0.3007507372643927,-5.762261722689054,-0.9669774496411132,-3.551345703337,-0.2832531152398259,-2.4513172614480685,-4.5508510456157785,4.894383396253093,2.710593017426512,0
3.837025677245525,-0.969880778230854,-3.6305510371349783,-5.137669762736758,-2.965410788421723,-0.35705877139287534,4.373928065776288,-3.887576326683662,-3.632647737851882,4.174359695224629,7
4.551877031867328,0.3963816533622832,-5.157159595023666,-2.595276438005249,-3.534470028049961,-0.9106611834133275,6.020848400494254,-3.8559788012045177,-3.7191263851609095,3.3807158360383704,7
1.4892888746250845,0.07813102863939674,4.219477776569341,-5.866194633515769,-4.032060337391517,-0.2095868916683907,-2.082538325777934,5.722233640363148,1.9774700547709751,3.2215035422041187,0
5.259089382108934,-0.40240079182752864,3.6909785340604016,5.468932910468006,0.20072021424985342,-0.5815260079891805,-3.658920117349435,4.822071819488686,1.6308301888597057,2.136477996081875,6
2.1598860020937884,1.7375074194797013,5.819909943362223,4.346469773321608,-6.420336793815429,0.7286949976092143,2.9613993038695225,3.388976526947032,-4.056985887103972,3.5423370269638244,4
-5.95335375855343,-0.590997541841822,3.3996871713658727,4.709356615216318,3.4036114846760848,-1.0008993373900295,-1.5864951853461804,3.174648412366648,4.674966909680831,6.74574590253727,1
-0.3709777115981434,0.4975927122887819,9.611780788824543,4.551683546356412,7.048558224141122,0.013381376425809091,-5.272621946561458,2.195627533833304,3.7106826405890057,3.27946300147512,1
3.2644232450099784,-1.3734386527115787,4.413471641310373,6.98275976761251,-2.8273646182261696,-0.42010204951316554,-2.990399136347901,4.264876232586375,2.0883621563100156,5.207378474450035,5
-6.23252179836714,0.4401404219315926,1.022169504605849,4.29889000729603,-3.650938370755936,-1.0667256763539972,-3.8647274029565715,3.3225111929419926,-3.3416140175762776,-3.792628126858478,2
-5.730436412813093,1.2045960099448991,-7.067388342045153,-3.3875551259655294,-4.719579683335276,0.7790910881560729,-2.9251150161598263,-4.984223051993199,3.486759043730723,4.687669790258049,0
5.853239126921443,0.8800409264900156,5.5033215093348575,3.29471019281988,5.201137105740744,-1.3009200675604162,-5.5964248559181495,5.046454792145865,4.505729687275705,4.627844259198837,6
3.6463255276181123,-0.9947506511889045,7.316748766791717,-5.939493936541125,-4.142446457006115,0.3122414238591526,-7.474694979922595,5.793286885884122,1.9954139076627753,1.4252521977479704,0
4.315764032772683,1.3898370094308667,-4.732094469933142,-3.3988313611348078,3.98303340699141,1.0620823271411841,4.159084406771486,0.813275908895243,3.8488241538760617,-4.1613425146363,6
3.4923659473762814,0.8530494669574108,3.1713970540259613,4.482289429484203,3.050372470431281,0.9736788120454066,-3.9146840218445145,3.0271986418044117,4.221825194576245,3.1025815493503948,6
-3.5953861297014673,-1.1337984874089195,0.8128360609169079,-3.7227766722124667,4.05059328085276,-1.1955155030825417,2.416302470344873,-3.4583205627604086,-2.7763123564321845,-2.8604197823119835,2
5.844515721860217,-0.38835990615899135,-5.182976230073392,-2.0632192240073497,-4.643463660910401,0.0731156059694425,-4.198796418684865,5.294324145424696,4.601924322053863,-3.329696913618542,3
2.281332651517409,-1.450782479814595,3.444033227716711,7.63747927864657,-3.924978797811361,-0.40459339297609753,4.94238629548974,1.0051372629496376,-6.0252088525246945,1.8094940627176044,4
4.714565752697001,-0.0823640596988679,6.168680441958056,3.8480046633602556,-3.9000330978207565,-1.8039417637918451,-5.649095202408423,3.731532296562904,6.945136355747711,2.6486262380113055,5
4.584660144311096,0.3196152185167978,4.089479666291856,4.792835650560927,-5.944149175165073,-0.960918852937058,3.6230400185855594,5.759605690800027,-0.7998343351865764,5.805019781137597,4
-4.184701737730048,-2.424049875266342,-3.518522716796522,-1.3870718788670455,-3.965900352676795,-0.7927027405594218,-2.6707397546755334,-4.507878845145491,2.608890053942721,3.4064943640245535,0
3.403875172805833,0.6102808293867017,1.0310017915660894,2.6289072991955362,4.95302767219199,-0.8460264490269518,5.794334820117683,-1.968763870943261,1.856396027585685,-3.4805685380613154,5
2.673038411459376,-0.09600142863116656,2.8253392951996172,3.2650947219551676,4.968530808057893,-0.17234959452462642,-5.0605426900672486,4.959035329097049,6.010901231299185,5.970340851478458,6
-4.035644080872327,-0.2748290184727936,2.234003160435879,2.893835762033496,-2.8014747124448967,1.217739570747494,-5.225787337399845,4.740110284726558,-4.395728185903095,-5.456090361635121,2
3.975136264177031,1.2529987332328545,5.2872517212053625,4.817428731828887,-5.590369817508562,-0.7894445687645455,-6.009984459220462,5.994854162628866,3.7525075661838234,4.607890220161059,5
2.993248536587205,0.14916184655509682,2.528980631864778,3.629667521284592,5.850552674366451,0.6684999832774466,6.294807555680594,-4.4073491729072725,1.469154097538934,-5.999102323422166,5
-5.242425643155968,-1.4731301835615331,2.745527299576991,1.515303300719422,4.689045671199005,1.0565075053905333,-4.157022498820271,5.1396507530229565,4.336978959482002,4.538494198223731,1
-4.146170723690839,0.3096863280976192,4.135429914717828,4.4378869267269785,-3.05511398696932,0.7038525761538373,-5.554315860993418,4.40170000332327,-6.220588347038911,-4.052179780720391,2
4.053938991550938,1.5605749981812553,4.050255136263152,2.4965896525666844,-5.850534298179069,-0.4401571545202077,-4.856029202735266,5.515227691028327,4.000521301781459,4.728924757714237,5
3.227505812823612,-0.2542934308725838,-4.385903147060151,-5.757220880540891,-5.845558735662381,-0.2189833532915078,2.5634926124389215,-5.325019284409589,-4.458180960693617,4.139117244900128,7
3.792843154931005,0.7440145526315117,4.657233445084529,2.8854454563714667,-3.667225130603491,0.27607805191016266,1.7780717633021288,4.896493585146681,-2.854228485155057,3.9225596771815425,4
3.6246369252925525,0.14405041156608772,4.112693421541665,3.8848748881938002,5.151111177531852,-0.20217016811765653,4.628186449701336,-4.550791287759852,3.673810884103515,-2.8038646854449016,5
-4.33410206860662,-1.527057711455175,3.7313771704803913,-2.3536114420976846,4.208312649224501,-0.03394592606247882,4.8487969744413455,-2.0483655876659457,-4.651497458406408,-4.8267061633991455,2
1.6401786064547759,0.5331959344133629,-1.242734816194072,-5.268487741501339,-2.4164358399905135,-0.8143766862924464,-2.9565130977966216,1.1471727952468425,3.9127887412219136,-5.783813699473502,3
-4.405475963300152,1.6589708073047227,5.351775399686855,3.4480240467711,5.942259153864563,-0.5627914670423229,-4.468892488600561,5.731729415643148,4.4894945764285294,4.224738325477905,1
-2.363744972861096,0.38447829140434747,2.0034525970208716,5.259353838954583,3.096387753089278,-1.163232606546073,-2.2944140321244255,-1.6710485417191396,6.50870331309298,-0.6362142666211739,3
6.05827388520169,1.2923248158966076,-4.43593071833639,4.474315197061401,4.377296617994871,-1.101597275152723,-3.0735551907481975,4.127963881025822,-3.1541843955844193,-3.9702005981277293,4
3.4999390895400717,0.41372605316306804,-4.181293238040324,-2.622163664451782,-6.3651873554829494,0.713093665104334,-6.533488020151058,5.070305012395224,2.1747089585952732,-3.1233877336287517,3
2.1142074272735147,-0.2839732354171408,4.951538195345325,1.39634261130485,5.9439926703011965,0.16555528768059466,5.226767460424039,-2.443048445037779,3.348668680602086,-1.6722544254000167,5
2.7418094872848986,1.0733797888196388,-6.7721207427315635,-4.09398918488227,-5.151714498613773,-3.226044912327367,2.854915779006962,-5.089732595866153,-2.3590008493655255,3.8574806196440585,7
4.3031308811784115,0.1579976585703617,-4.918217098062899,-5.663615882824143,5.5595556892466576,-1.6007326825741512,6.5148947602101845,1.7986517090148189,2.173696104999417,-2.4374765167556482,6
-1.1766059089796848,1.332366778901109,3.865407832794224,3.071785307757929,-3.534375039774034,-0.005258316357290471,-3.904746592525587,7.060503781054505,0.6531839662639638,3.5299812019494556,5
4.6287429572089565,-0.06825112658005222,-2.691990580308112,-3.9880829747931617,-4.885197680022769,1.35392912215346,3.3713894967262856,-3.9368629172403256,-4.310785646206555,4.082772508107193,7
-4.5164217205443045,0.13655074999276848,4.26077829366417,2.75906794043358,5.00020163629633,1.418369676389629,-3.7290604898696187,4.20076393341452,4.204219711394734,4.379666089998169,1
1.6813150485037989,0.12681705844100866,-6.090561132739625,-4.454049030803271,-2.984553505889708,1.06251039679368,-3.5368557527398234,2.8379841956376253,6.317568652673078,-3.330759603411483,3
4.314303958606469,1.5029955760433704,4.205969691834157,3.324064184963622,-2.7664534312812687,0.4532160746030356,-7.337202411636759,6.497744492943197,5.975958132025532,3.3029361986214374,5
3.0104764481150874,-0.6884139548725999,4.9011390724866315,5.173990317528205,-7.49886857435687,0.4423613251320324,3.688655138356278,4.583924393842587,-0.5781169978262168,5.678511611642259,4
6.842991394356787,-0.4591057733520736,2.819307514676212,8.056448995345907,-3.326668913811222,0.020100327678869535,-2.805516272337992,4.1110302972592185,4.122601572106775,8.479694975855915,5
5.966003984418236,-0.6504140174730197,6.830009752242384,2.6688732471533703,4.764575163186878,-1.0467464161546154,-2.9106540396351273,3.8430017380187667,3.611602494274135,2.0051884454700764,6
4.759720060362357,-0.9650121255378973,-0.995479908772587,-6.4513124319883905,4.467282161350021,-1.8385880788548936,2.755897749989285,3.481909957718953,4.627471859043197,-3.0474069545883578,6
4.266388959618019,-0.8528255245329327,3.3976915116366557,4.474281670046597,4.632879019205571,-2.102717189152297,4.84540464216531,-4.652024693182855,3.8588862252152247,-3.6932207680589197,5
0.44633020113660926,-0.346613842412804,-5.6283506195249355,-0.288418973040772,-4.766999656964861,0.6293119662894336,-1.8990192613548667,-3.9320258989844987,3.77278883302612,-0.22873959056670845,0
6.553876988527062,-0.6183512264160825,2.9838380081952223,2.951314335024568,3.1376314847039346,-0.5834039028914557,2.9422940398304815,-4.512975576481114,7.203092075874915,-1.6473649474678114,5
-5.94004190942733,-0.38468110360821023,3.6078262423540686,2.920680577043507,3.329540639028956,0.7346519868774808,-5.491070994286304,-0.9222450448228323,4.870040059732892,-3.623629910976481,7
4.261324591979183,-0.2730568062724163,-3.766052466289707,-4.950532437265762,4.661123014683494,0.3699369343689132,3.308238644875929,2.574540968559206,3.2764718733090525,-3.4952716296068087,6
4.762598546009165,0.7665235602765681,3.1592313220233055,2.962635692839374,0.6041889258596775,1.2406573691573632,2.1087079914730635,3.7669572860176186,-6.745935997080787,2.791744295040526,4
4.542186720469159,-0.19123402706987327,2.4104716205450663,6.0811084872351415,2.897264354131032,-0.38074671800088494,3.652594053037367,-4.055836246317468,1.7107194410220656,-2.3920930497717072,5
5.0873400809956415,0.6084878055252919,-4.3207514445355235,-1.8183264958639178,-4.220975574328461,2.2261684580377987,5.641941839139278,-1.890293896565118,-2.8342394588907442,5.839249886522763,7
5.395156694703685,-0.21917494391325423,-6.291505844248905,6.1116709764429915,3.7409718810975687,-0.9263675918367493,-4.474065616859446,4.048462183852502,-4.990873009313103,0.4439870243940165,4
4.7872316883220565,-0.9311613390185214,-5.050004840038911,-2.9089782865546225,5.445018995172033,-2.198667508164831,6.703028626459357,1.582061370355056,0.6473303799940529,-4.82060578963046,6
3.087411180611211,-0.2012944664669454,4.983757437973169,4.0519246371603135,-6.0679788093071885,-0.31089136172883075,-3.2736035371511205,3.7121368949729545,2.822217683155781,4.114886193267754,5
3.6218304212892365,-0.7756838205892459,4.1548917362035045,3.3847154433098465,4.824437330515671,1.4187564674762394,3.91747734177227,-4.9187553990304504,4.6157559502183565,-3.1848339807998984,5
3.181334456755325,-0.04950864805503891,-4.179621089946102,0.01181105500244417,-4.01965128967243,-0.536814893882862,-5.724606954902779,4.7097764668405215,2.6372218168768384,-2.9104644896212575,3
4.567904605819116,-0.28015218137579634,-4.160542754329921,-3.39401811230555,-4.206202288733942,0.992499646786862,3.97301617149806,-4.208268273352756,-5.030699101737288,3.4200453771028045,7
3.998171752199847,0.4324410828182926,-1.0997800097834207,-6.091802480767485,-3.881615373722315,0.6572398677037932,1.97991567293731,-3.9805393858071803,-4.480996939581484,4.813726186322367,7
-3.0669216197993547,0.5498962280706728,-3.590503782763367,-4.9317034613567285,-4.932521130629898,0.21723877837836628,4.3276122530227115,3.551217906141282,3.536711078553743,6.166891842810377,1
-4.205995547650836,-1.0707266078787612,1.2626959237414992,3.8604352689205346,3.1050141967803326,1.063528381309473,-2.2872296445746167,2.8736560152130273,3.1978268696291154,5.502248299928397,1
-5.060621721262915,-0.5690798454502016,5.790236687246328,2.3498467238039393,3.841567304695401,0.8415037258985814,-4.389169737149387,-1.4349108726867978,2.6852380287052178,6.031000005117459,3
6.102555148361457,-0.5649546257547489,2.7554880675617497,-2.751528499818331,-2.0175167502381575,0.11605841382056196,-2.0508149719702784,5.259728033678246,6.499348205024004,7.850177172811637,0
-3.436862263921911,1.4180764668384591,5.238194898108629,5.539971131419786,3.7718004833372145,1.2948500833768417,-3.1847531338184245,-5.13440305553581,3.7228002891090908,-2.8745110701646697,7
4.655105476297646,0.6452748191824281,5.72337395253547,5.540988522677269,3.0670177742013562,-0.6305083171896796,-6.2529203743234,6.206852691386098,6.153451974532507,2.5835680823428393,6
-2.7088453686440914,0.6060776605375264,-5.877882925088501,-4.221369398533751,-3.5751585482652795,0.7837082925123825,-1.7254541753772732,-6.190583553704584,5.049202649150373,2.1030865481184295,0
-4.409448598439785,-0.689070913212402,4.8778138650085925,2.533077555432026,4.594604502342693,-0.21094523034915047,-3.734608058538203,-2.7370401321435107,2.708821486020092,-4.118819732184772,7
-4.891439521328899,1.0996004628174236,-2.8038294184226484,-3.9663700909276134,-3.327679269236017,-0.1335037123676519,5.861699184999387,3.1551693063517545,3.6301730116555566,2.6440293597112094,1
-3.2207645030020893,0.9298040520940853,3.8080898142796467,2.841452103385061,2.074393960744616,-0.24779408536118405,-3.737860117226369,-6.2421323051383,5.357620347696714,4.0117218700185,3
3.511982456585355,-0.6192294322487563,1.7473992343271822,2.8901983069401425,4.090406035218262,1.0215434302839626,-2.551310900712724,1.9620822864074068,1.8908213688376838,5.53549675051733,6
5.258746917803492,-1.3047051941247194,-3.5038490296147913,-5.20629599684382,5.805949591155988,-1.348537540563213,4.42104038485235,1.9705313623749365,1.742511948563176,-4.5987914057536114,6
3.958528837734601,-0.7007722735058427,-2.9154720404707595,-5.675167862300031,-4.484192473697889,-0.03444657829809476,2.422189665155001,-4.9638398066603555,-6.217054192272362,3.4485228567731077,7
2.657843482348266,-0.5061561010079365,-4.987997949354187,-5.180173039986152,-5.4994682303284765,-0.49086531786879084,4.782842524555895,-5.295851905730631,-4.779601469912013,4.44859607878248,7
5.067575938602626,-1.7070875427792396,3.743391136850308,2.689220196139254,-3.3785263620062134,-0.41675393967247554,3.03264949532868,2.513873760003805,-4.406070960891877,3.8330730591377264,4
-5.780043984791378,0.206480085069427,6.91932075844263,4.9328823395746895,3.3657848440262614,-0.25447136177134433,-3.419316256704955,-5.0638221771591825,5.631225761861803,-1.2899494742061148,7
-4.733819396243294,-0.9678415790014723,4.836120354138007,-3.519559881157889,3.722017218669636,-0.07149798931202743,7.548688000437963,-4.974173595494231,-5.745608227830549,-4.540191198010712,2
5.004832765680792,1.6493866334927088,-1.8760327089157647,-6.107077331552661,4.608572837322229,0.7627110553110266,3.394320789449002,5.155294357186795,4.400667157517366,-2.6110964278211117,6
4.95037028788087,1.5604521064623615,4.753170935774865,4.192803602558294,4.723048893860782,-0.17854773471881139,-5.169955716320498,4.958175795773261,3.826794767201511,4.930967894322269,6
-4.184984586815515,-1.2424260749474043,3.101937859763761,1.056191076381003,1.5595505317390392,-2.132999987847667,-3.731962910923474,-8.194508050803027,6.1323147123074815,5.4938042494967,3
3.444197222558592,0.4855350745353877,-4.672311193020301,-1.2896047567397635,2.805716694177458,-0.07904069954128827,3.968404969791826,4.285396382666864,4.233059022859804,-5.35229047566268,6
3.644816395359341,-1.978160149064688,-3.780667757947515,-2.514394690340362,-2.6543454833850557,-0.978844664762236,-3.5154563736419284,2.7641026067980077,4.004615462213096,-3.4074599419389795,3
4.0316765410254805,-0.6943127932709076,-5.153385502088851,6.731726525208154,3.443385766094768,2.6588599907335553,-2.196120496984241,5.6972738594304415,-7.729453359884978,-5.489221607409073,4
4.03046172256107,-1.6997713835364838,-2.7138824336038234,-6.795311243692179,4.9642179101298405,-0.5462676429635638,2.322844376339768,-0.517669117607273,4.069938164886263,-4.695753828761366,6
2.368171976894605,-0.29444085680585924,-4.478767974311501,-4.391930550171479,3.3080921551587603,0.29015991731924967,3.1016449459284825,5.2774965127489395,4.72602043292511,-2.796758128597431,6
4.363046072776553,-1.1311000274640228,3.7765013683431357,4.969462047964333,4.0903620803602925,1.0677953317022608,3.7617581262144313,-4.367057533883455,6.595902090678004,-5.9609739853562385,5
4.893140789025215,-2.102512230456792,-5.713321015464464,-4.064248798496972,-3.46871347102424,-1.5458305670523338,-3.027813020850653,4.040102770312504,7.242788484491601,-3.9604084754837885,3
-4.477826629223195,-0.7471037552943157,4.804172540762307,5.154411972809485,3.529282224508206,0.5093245481184121,-4.163230669710189,-3.6198962308131355,3.6090602736890642,-4.047442420126933,7
-2.560777110764908,0.3197390334671111,5.163278159130332,4.501435726093573,-3.9018081203513137,-0.40327004413247625,-2.1131105126763554,2.617514512618289,-2.1856168677724828,-4.505731309330511,2
-4.14276665789957,0.04997611491516056,2.3929977948190437,3.7403078935790846,2.7101445837580895,2.036728911017386,-3.2171461828652057,3.8400319421518585,5.427451831097968,0.9797559651113525,1
-6.673278341269922,-0.9903128944273589,5.982574808907012,0.9187983807373521,2.5568572730385473,-0.3600403963755119,-1.805473472193118,-6.576181017041631,2.8902096124375714,5.1294099811998155,5
2.550317452340753,0.7792372742626748,5.36154654094546,-7.030694602397936,-4.705321685013946,-1.3654979572277226,-4.8631340741981886,5.781298513084179,2.374807012001753,2.632990736517997,0
0.6643917135038166,-0.04580763561856775,7.572052622201417,0.7764321095654068,-5.776619230242437,0.1321957015349336,-5.122210084523846,3.04504495826456,4.654824614780214,0.5349667964701039,5
3.1421314614696287,-0.6147983205744251,4.5996728677336165,3.934179667084328,-7.138776385711781,-1.5344684038929086,5.135549043681722,2.8840543113364756,-3.5953011838606788,4.906924958169784,4
0.8103416101697403,-0.13523448469876995,-2.478566611012735,-3.2936881495110373,-3.709209305188346,1.1769846559788621,-4.253035528939511,5.8209387607521474,3.907257909274401,-5.485281377314019,3
2.0574630892423196,-0.2711811414995173,-3.2544687732252267,-5.533391543872568,-2.2293209022574993,-0.34312815883726844,-1.3271990461029408,3.985297252420722,3.5842654584624385,-7.616997536627498,3
5.098603898603367,-1.0380339651904544,-1.917681890187653,-4.869270707688002,-3.6693256965893055,0.6181766546812159,3.3309633467856483,-3.9464430396067414,-4.744403779449939,3.9125427709718217,7
-3.3959407829181485,0.9127767685630938,3.378727723372502,3.1160715418114537,-1.4404967660996326,-0.1195343396367677,-6.030407837843354,3.5099105171656295,-4.89589958346334,-5.314420372389489,2
-2.260523330264739,0.15407006181543395,-2.0069351192750338,-0.07765351811790655,-4.484107773790282,0.7965575613604475,-3.7206442597559164,-2.219509772898977,2.859730262359363,4.019158819750011,0
2.342360092379365,-0.41171976188015513,1.1049106910142332,3.522057942500996,-2.797758496375228,-0.08341480682197228,-4.953537318646456,6.559682198055823,0.5608113986485432,3.366148466208289,5
-8.911935937029273,-0.7662590824742732,6.4059123807647875,1.717643171043787,3.355527158452463,-0.1395059893731715,-2.8185435894707522,-3.945761831286836,0.1997070048418763,5.385216932779547,3
5.467507555266917,-0.7117867672647525,7.178775473483935,7.50095952711772,4.095632160575901,-1.9195279040786226,-5.506175003932459,3.403383810541367,4.670633157357593,0.2769059392016806,6
-6.427163796237107,-0.05504798416216734,-3.7660075742799686,-1.5850588645193242,-3.362733775442788,-0.10967900427962833,2.5955173858587974,4.016595186945883,2.3475059586627154,5.2670197762643385,1
2.3921536124677725,2.0286463650869355,3.898555755087162,5.498904654222539,-4.294525425988993,1.5635335479535653,5.28061282383346,4.202419706369117,-4.143510101716304,3.2876829126037617,4
5.292050378607473,-0.7466092189192604,7.13650116650704,4.039515935410517,-5.882440684665308,1.2160512749850765,-5.083836144651592,4.0527540847618955,6.376502900050079,4.188190567122663,5
-4.8390817664087,-0.06143974085225206,1.4129397331247242,3.48877975974406,-2.715154237992744,0.6144449590597005,-5.07566452964751,3.0647694447161773,-2.775507266670062,-3.2617181725230924,2
1.8602382569723446,-0.45145196845561736,-4.749614313438952,-6.363545146256983,-4.707732363737186,2.2649574500043754,2.570242987373743,-5.2701759697522,-4.889072204122278,3.911534827338253,7
0.3211953018388387,-0.3587675212107322,-4.383327847682694,-5.648420765233752,-6.667852075845175,-1.1734930170923297,4.810428327987,5.229166511299711,5.1098821816378575,6.213063805658494,1
-1.3699219837819956,-0.37042460626376345,-3.6310933643370187,-3.5250980516562316,-1.3995950988017238,-0.48637262530836617,4.906038969982811,4.74046319492918,6.572589860253094,2.735716120534965,1
4.576605803531991,-0.17965687430087685,2.5339817161245772,5.314203784642636,4.346049757197195,-0.15109584251722522,4.748960665205402,-4.588422539912859,3.636840946439249,-4.354770570001788,5
2.9817641599538334,-0.9008960541226884,-4.032781940360592,-2.530658513978683,-2.7256699269237683,-1.52887469543624,-3.3060138174712357,5.16202828843251,5.87992842591818,-4.671814649078401,3
3.966284257079299,-0.22798550059842118,5.707746058821969,1.3314595715018824,-5.107757977107363,0.360719906191399,3.5857711427517778,6.228835538850001,-2.6277547562012193,5.251173554376464,4
4.8044961581674075,-0.6573708177768687,5.63459335920035,-3.213038109532536,-5.322621332311291,0.8297946794539992,-7.052625485457305,0.06511237224951749,3.9650336233808194,1.6047260274513602,0
-2.7215345767160253,0.5820203208693236,-1.0152236812919115,-6.46344016650662,-4.3219089085118565,0.6982805837554332,-5.066398119391648,-3.059694419463257,4.838789173992583,6.773119952086138,0
3.3385331697124783,-1.0628437146158394,-6.820596648650662,-2.877758409232988,-3.5872192592714827,0.5193759664113324,4.72225552393713,-5.387551546864103,-4.643346918991943,1.6896925924849184,7
-6.002920205180711,-0.2611390381027653,2.949388188469408,2.0009262467669426,2.031624921242004,-0.5679719757531324,-1.266661034470903,-5.921854536839375,5.827097109303756,2.290092720446534,3
-3.3474683038698894,0.15968684562295105,1.5178308414929362,5.415472880867139,2.08949036555249,0.36500089436921457,-4.520652729062661,5.923515903259635,4.724821248866787,3.9655335618331287,1
3.1616646296206925,1.4598050829422566,-5.398696530316157,-4.616784753843639,-6.22035172499402,-0.315827461165485,3.904107025241771,-5.932435703048924,-5.781283858076508,3.296078397135446,7
2.5457316507329537,0.688419991590058,-3.8370138874305657,-6.450017084884623,-2.8521983261140518,0.9143427520724448,2.4787260936208453,-4.0792704034556095,-3.4856775849007,4.009364164463451,7
-3.9608254256918114,0.14897988967372056,3.965581019192189,3.436061086417055,3.3010437256483165,-0.6411310476376612,-3.87792869187235,4.960414021492203,7.222349134525155,1.0885599872947038,1
4.33158711155872,-0.5839317254630705,-4.632794488174363,-4.151548752392908,3.7648454340575057,1.0227310205772215,3.9165761997670043,5.050479175115212,5.455049531782752,-5.126203019678876,6
6.1558118344365464,-1.6393588193356483,1.799295391127051,5.058931339282826,-3.77188985694691,-1.1913272774247003,5.100200148936947,3.125880050593879,-3.6153666454930127,4.245420560387597,4
-2.156272236391171,0.5664407239437572,-2.952183018353515,-4.055321875509736,-4.858156355929468,-2.1039897839449213,-3.3093598577750107,-4.116584045936378,3.2524139879748226,3.84415901137577,0
